"id","safra","y","VAR_1","VAR_2","VAR_3","VAR_4","VAR_5","VAR_6","VAR_7","VAR_8","VAR_9","VAR_10","VAR_11","VAR_12","VAR_13","VAR_14","VAR_15","VAR_16","VAR_17","VAR_18","VAR_19","VAR_20","VAR_21","VAR_22","VAR_23","VAR_24","VAR_25","VAR_26","VAR_27","VAR_28","VAR_29","VAR_30","VAR_31","VAR_32","VAR_33","VAR_34","VAR_35","VAR_36","VAR_37","VAR_38","VAR_39","VAR_40","VAR_41","VAR_42","VAR_43","VAR_44","VAR_45","VAR_46","VAR_47","VAR_48","VAR_49","VAR_50","VAR_51","VAR_52","VAR_53","VAR_54","VAR_55","VAR_56","VAR_57","VAR_58","VAR_59","VAR_60","VAR_61","VAR_62","VAR_63","VAR_64","VAR_65","VAR_66","VAR_67","VAR_68","VAR_69","VAR_70","VAR_71","VAR_72","VAR_73","VAR_74","VAR_75","VAR_76","VAR_77","VAR_78"
3996,"201411",0,148,8,1,2,NA,896,NA,NA,200,357,34.99,NA,78.42,NA,NA,NA,NA,NA,0,4,NA,0,176.4,NA,0,NA,290,0,NA,200,NA,0.133832912727673,0,NA,69.98,NA,NA,NA,238,5,NA,NA,NA,6,280.09,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,22,NA,376.3,-0.690749137734589,NA,NA,NA,0,735.06,10,NA,NA,361.83,NA,NA,107,NA,NA,NA,330.21,0,NA
3997,"201410",0,59,0,0,1,22.49,1696,NA,NA,1200,443,NA,264,66.13,1016,NA,33,2200,11,8,12,527,9,111.64,89.99,5,650,532,11,20,1200,11,0.133832912727673,1,NA,NA,17.55,5,NA,333,8,3.51,20,9,12,462.91,20,81.03,2,3.51,175.7,365,NA,2919.29,2119.29,175.7,175.7,56,89,361.08,0.242879678877368,7.02,836,175.7,0,NA,17,NA,2,576.98,NA,1,497,1,1,527.1,483.76,131.12,1
3998,"201403",0,11,0,0,0,NA,542,40.43,41.97,1000,NA,NA,NA,48.87,NA,11.35,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,1000,NA,0.090634138151029,0,169.97,NA,NA,NA,323.44,238,0,NA,NA,NA,0,369.07,NA,NA,NA,NA,NA,NA,90.8,1000,1000,NA,NA,45,NA,17.98,-0.0304781166421273,NA,NA,NA,1,983.29,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,26.97,NA,NA
3999,"201403",1,162,3,1,1,100.39,669,NA,NA,1794.42,NA,25.18,NA,100.35,NA,98.96,NA,NA,NA,0,12,NA,0,NA,736.94,0,NA,NA,0,NA,1794.42,NA,0.133832912727673,0,NA,125.94,NA,NA,NA,366,0,NA,NA,NA,0,477.12,NA,NA,NA,NA,NA,NA,779.73,1794.42,1794.42,NA,NA,38,559,101.47,-0.231735369185606,NA,NA,NA,1,1312.84,NA,NA,NA,NA,NA,NA,144,NA,NA,NA,211.16,NA,NA
4000,"201401",0,20,0,0,0,108.85,453,46.65,29.99,1643.92,NA,NA,NA,NA,NA,NA,NA,4179.5,NA,0,12,NA,0,NA,322.1,0,NA,NA,0,NA,1643.92,NA,0.090634138151029,0,89.99,NA,NA,NA,139.96,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3287.84,NA,NA,NA,55,320,NA,0.219380082347677,NA,NA,NA,1,1353.35,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA
4001,"201403",1,117,1,1,1,109.2,4822,29.96,NA,2627.66,279,NA,272,71.84,NA,29.95,78,NA,33,28,12,515,59,67.88,421.81,9,NA,NA,10,NA,2627.66,78,0.133832912727673,31,NA,NA,NA,NA,107.86,248,6,NA,NA,15,7,250.81,NA,47.97,NA,NA,NA,NA,29.95,2627.66,2627.66,NA,NA,40,417,262.62,-0.133343746407103,NA,418,NA,0,1031.03,17,NA,NA,337.93,NA,NA,210,NA,NA,NA,284.87,55.82,NA
4002,"201407",0,0,0,0,0,83.29,805,168.92,151.94,1000,182,11.99,NA,136.95,NA,115.97,NA,NA,NA,0,12,NA,0,138.92,189.94,0,NA,NA,0,NA,2000,NA,0.133832912727673,0,197.93,11.99,NA,NA,168.92,215,1,NA,NA,NA,2,216.12,NA,NA,NA,NA,NA,NA,231.95,1000,1000,NA,NA,21,188,306.5,-0.690749137734589,NA,NA,NA,1,926.05,6,NA,NA,185.9,NA,NA,15,NA,NA,NA,320.32,0,NA
4003,"201401",0,16,0,0,0,51.77,425,NA,NA,1000,NA,NA,NA,NA,NA,26.99,NA,1000,NA,0,12,NA,0,NA,215.73,0,NA,180,0,NA,1000,NA,0.090634138151029,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,134.99,2000,NA,NA,NA,38,214,NA,-0.231735369185606,NA,NA,NA,1,1177.35,NA,NA,NA,NA,NA,NA,306,NA,NA,NA,NA,NA,NA
4004,"201410",0,46,0,0,3,112.16,543,NA,NA,1000,NA,29.99,NA,30.59,NA,9.99,NA,NA,NA,0,12,NA,0,NA,320.52,0,NA,302,0,NA,1000,NA,0.090634138151029,0,NA,89.99,NA,NA,NA,30,0,NA,NA,NA,0,30.59,NA,NA,NA,NA,NA,NA,9.99,NA,1000,NA,NA,35,318,NA,-0.30845333657335,NA,NA,NA,1,313.31,NA,NA,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,NA
4005,"201404",0,NA,NA,NA,NA,NA,2705,NA,NA,1500,55,NA,173,NA,1466,NA,65,2000,15,9,12,305,14,27.98,NA,4,1104,NA,5,1,1500,0,0.133832912727673,5,NA,NA,NA,-1,NA,NA,1,NA,1,8,4,NA,1,0,-2,NA,147.16,371,NA,2500,1500,147.16,147.16,67,NA,NA,0.648196909605187,NA,1254,147.16,0,NA,2,-35,-2,55.97,NA,0,1021,0,0,NA,NA,0,0
4006,"201408",0,NA,NA,NA,NA,NA,2372,NA,NA,800,NA,NA,NA,NA,1094,NA,346,2470,97,30,12,2252,39,NA,NA,3,786,NA,4,16,800,62,0.133832912727673,9,NA,NA,2.14,16,NA,NA,0,4.28,16,NA,0,NA,50,639.81,16,2.14,106.83,364,NA,4790,2090,106.83,106.83,44,NA,NA,-0.059298901120992,2.14,836,106.83,1,NA,NA,-49,3,NA,21.04,1,1383,1,3,320.49,NA,NA,3
4007,"201401",0,79,0,1,6,27.51,346,16.79,33.38,1000,NA,60.45,NA,NA,169,17.55,NA,600,NA,0,12,NA,0,NA,192.57,0,0,252,0,11,1000,0,0.090634138151029,0,233.66,303.21,NA,11,50.38,NA,0,0,11,NA,0,NA,11,NA,11,7.06,176.28,169,52.65,1000,NA,NA,176.28,54,132,NA,0.219380082347677,NA,NA,NA,1,0,NA,-40,-12,NA,NA,0,-19,0,0,352.56,NA,NA,0
4008,"201411",1,21,0,0,0,NA,268,158.67,30.98,1000,NA,150.13,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,3000,NA,0.090634138151029,0,61.96,661.03,NA,NA,317.34,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,50,NA,NA,0.156301087833759,NA,NA,NA,1,433.27,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA
4009,"201401",0,21,0,0,0,95.55,1189,51.18,NA,1000,681,49,264,NA,NA,66.69,NA,NA,NA,0,12,NA,0,177.78,477.77,2,NA,77,3,NA,2367.5,NA,0.133832912727673,0,NA,245,NA,NA,135.96,NA,4,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,466.83,2000,NA,NA,NA,35,477,689.84,-0.30845333657335,NA,NA,NA,0,1791.06,10,NA,NA,893.26,NA,NA,173,NA,NA,NA,480.8,211.5,NA
4010,"201410",1,0,0,0,0,NA,1786,NA,NA,1000,NA,49.78,219,NA,206,119.1,97,1000,15,7,12,308,15,NA,NA,4,44,NA,8,-1,3000,8,0.133832912727673,8,NA,348.46,0,-1,NA,NA,3,0,-1,4,4,NA,-1,72,-1,0,87.62,206,737.82,331.96,1300,87.62,87.62,41,NA,NA,-0.133343746407103,NA,836,NA,0,256.38,NA,-15,-1,NA,NA,0,21,0,0,262.86,NA,NA,0
4011,"201401",0,0,0,0,0,NA,1522,44.99,NA,1300,395,NA,669,83.98,447,NA,132,4300,8,1,12,378,2,147.57,NA,9,71,NA,10,10,1300,30,0.133832912727673,1,NA,NA,11.04,10,89.98,132,8,0,10,15,9,133.98,10,826.35,9,3.68,184.16,447,NA,5900,1000,184.16,184.16,27,NA,102.49,-0.411786729965823,7.36,836,184.16,0,NA,8,-41,-7,397.76,3.68,0,203,0,0,552.48,90.09,0,0
4012,"201401",1,0,0,0,0,NA,619,NA,NA,1500,NA,NA,NA,73.81,1064,25.49,0,1500,NA,0,12,NA,0,NA,NA,0,705,NA,0,41,1500,0,0.133832912727673,0,NA,NA,0,41,NA,388,0,10.38,41,NA,0,590.48,41,0,26,5.19,259.69,333,25.49,8108.19,4179.3,259.69,259.69,62,NA,169,0.357323965312407,0,NA,231.636666666667,1,NA,NA,-47,-4,NA,0,2,347,2,2,1298.45,260.28,NA,2
4013,"201412",0,20,0,0,0,NA,1921,NA,NA,1000,287,NA,481,NA,1060,NA,152,5700,51,10,12,1056,15,109.49,NA,12,774,952,12,32,4500,44,0.133832912727673,5,NA,NA,0,32,NA,NA,8,4.71,32,27,12,NA,32,0,32,14.13,235.42,385,NA,6600,3800,235.42,235.42,61,NA,566,0.357323965312407,0,3344,235.42,0,NA,11,-348,32,341.53,0,1,741,1,1,470.84,1200.12,51.59,1
4014,"201408",0,21,0,0,0,134.06,733,164.61,113.13,2000,159,106.49,NA,75.98,293,226.02,NA,920,NA,0,12,NA,0,104.71,416.57,0,0,551,0,21,2920,NA,0.133832912727673,0,296.91,187.99,3.58,21,373.88,300,0,10.74,21,NA,0,301.93,21,NA,21,7.16,178.89,293,452.05,3840,2000,178.89,178.89,49,415,346.49,0.079926420595367,NA,NA,NA,1,564.16,3,-5,12,159.95,NA,1,21,1,1,536.67,650.57,0,1
4015,"201402",0,0,0,0,0,150.26,1120,115.55,19.99,150,199,121.94,146,225.82,NA,26.99,NA,NA,NA,0,3,NA,0,97.95,331.88,0,NA,NA,1,NA,150,NA,0.133832912727673,0,19.99,295.87,NA,NA,296.71,494,10,NA,NA,5,11,500,NA,NA,NA,NA,NA,NA,53.99,300,NA,NA,NA,32,326,429.84,-0.354107585360257,NA,NA,NA,0,3618.16,11,NA,NA,203.92,NA,NA,41,NA,NA,NA,431.32,0,NA
4016,"201407",1,51,0,0,2,NA,1048,NA,NA,400,NA,NA,316,82.32,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,344,0,NA,400,NA,0.133832912727673,0,NA,NA,NA,NA,NA,286,5,NA,NA,8,10,393.73,NA,NA,NA,NA,NA,NA,NA,400,400,NA,NA,38,NA,44.36,-0.231735369185606,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,498,NA,NA,NA,54.43,NA,NA
4017,"201407",0,11,0,0,0,147.95,3179,41.99,57.63,1763,157,NA,503,129.47,793,NA,0,7600,33,17,6,937,24,31.59,591.86,2,547,166,3,2,4063,0,0.133832912727673,7,172.91,NA,NA,1,125.98,446,6,NA,2,5,7,447.91,2,0,-4,NA,386.573333333333,157,NA,9063,4763,408.14,375.79,48,590,411.34,0.079926420595367,NA,NA,408.14,0,4950.21,5,-332,-4,157.95,NA,0,22,0,0,NA,434.32,0,0
4018,"201404",1,168,3,1,1,NA,276,111.3,NA,825.01,NA,66.23,NA,NA,NA,76.93,NA,NA,NA,0,6,NA,0,NA,NA,0,NA,NA,0,NA,825.01,NA,0.090634138151029,0,NA,463.61,NA,NA,680.82,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,409.49,825.01,825.01,NA,NA,55,NA,NA,0.219380082347677,NA,NA,NA,1,364.59,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
4019,"201401",1,29,0,0,0,251.53,4730,132.68,41.56,1000,823,125.7,1038,285.96,NA,24.98,140,2000,245,82,12,7510,104,200.93,813.07,11,NA,441,11,NA,1000,24,0.133832912727673,22,290.92,935.37,NA,NA,578.79,1462,12,NA,NA,28,12,2140.25,NA,0,NA,NA,NA,NA,74.94,2498.28,NA,NA,NA,42,616,750.95,-0.0737564789495467,NA,836,NA,0,2100,21,NA,NA,1135.4,NA,NA,25,NA,NA,NA,722.71,308.76,NA
4020,"201412",0,0,0,0,0,27.98,393,NA,NA,500,NA,57.97,NA,NA,155,83.2,NA,500,NA,0,12,NA,0,NA,55.97,0,31,NA,0,0,700,NA,0.090634138151029,0,NA,231.9,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,85.34,155,326.83,200,700,NA,85.34,40,55,NA,-0.133343746407103,NA,NA,NA,1,715.97,NA,-3,0,NA,NA,0,124,0,0,NA,NA,NA,0
4021,"201404",0,26,0,0,0,NA,805,NA,NA,300,127,37.98,NA,NA,NA,44.64,NA,NA,NA,0,6,NA,0,127.48,NA,0,NA,170,0,NA,300,NA,0.133832912727673,0,NA,75.97,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,133.93,300,300,NA,NA,39,NA,NA,-0.231735369185606,NA,NA,NA,0,892.2,1,NA,NA,127.48,NA,NA,155,NA,NA,NA,NA,0,NA
4022,"201403",0,57,0,0,1,122.29,2636,NA,101.13,3000,803,NA,798,207.02,432,222.41,166,8000,72,34,12,2745,39,282.81,286.91,10,66,351,12,2,3000,59,0.133832912727673,5,273.89,NA,NA,2,NA,819,9,NA,4,27,11,823.76,4,0,2,NA,448.25,432,740.78,3000,3000,448.25,448.25,56,283,1150,0.242879678877368,NA,1254,448.25,0,9418.57,13,NA,2,807.67,NA,0,16,0,0,NA,2732.93,0,0
4023,"201411",1,0,0,0,0,57.01,385,179.91,208.82,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,285.11,0,NA,NA,0,NA,2000,NA,0.090634138151029,0,747.19,NA,NA,NA,539.77,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,39,284,NA,-0.231735369185606,NA,NA,NA,1,2093.65,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
4024,"201408",0,39,0,0,1,9.72,4806,46.24,40.33,700,190,25.86,206,61.48,930,24.26,122,NA,83,53,12,1336,69,43.48,50.6,11,558,476,12,NA,1400,6,0.133832912727673,16,264.41,181.02,NA,NA,198.74,206,10,NA,NA,34,12,267.73,7,889.85,NA,NA,NA,930,119.96,2820,1230,NA,NA,36,35,97.65,-0.231735369185606,NA,1672,NA,0,1219.58,20,NA,NA,214.22,NA,0,-83,0,0,NA,132.69,21.27,0
4025,"201403",0,58,0,0,2,30,469,NA,41.19,1000,NA,23.99,NA,6.34,266,13.54,NA,500,NA,0,12,NA,0,NA,210,0,86,NA,0,18,1000,0,0.090634138151029,0,288.33,71.98,2.9,18,NA,29,0,5.8,18,NA,0,44.38,18,NA,18,0,144.86,266,94.78,1500,1500,144.86,144.86,54,137,NA,0.219380082347677,NA,NA,NA,1,1726.55,NA,-32,18,NA,NA,0,-46,0,0,434.58,NA,NA,0
4026,"201406",0,0,0,0,0,NA,240,161.7,44.99,930,NA,96.28,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,930,NA,0.0571981886428283,0,44.99,174.92,NA,NA,414.06,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,930,930,NA,NA,44,NA,NA,-0.059298901120992,NA,NA,NA,1,1556.19,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA
4027,"201405",0,56,0,0,1,NA,354,NA,101.49,1000,NA,73.7,NA,NA,NA,153.95,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,220,0,NA,2273,NA,0.090634138151029,0,427.9,301.92,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,317.87,1000,1000,NA,NA,42,NA,NA,-0.0737564789495467,NA,NA,NA,1,49.63,NA,NA,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA,NA
4028,"201403",0,0,0,0,0,NA,2333,NA,71.98,300,263,37.47,NA,39.99,1011,29.99,0,300,5,4,3,177,8,119.77,NA,0,921,NA,0,-3,300,0,0.133832912727673,4,71.98,74.94,0,-3,NA,39,6,NA,35,NA,10,39.99,42,0,NA,NA,NA,277,29.99,2000,600,53.1,NA,37,NA,170.41,-0.231735369185606,NA,NA,NA,0,1428.02,11,-15,NA,332.51,2.54,0,39,0,3,NA,136.15,66.6,3
4029,"201409",1,21,0,0,0,NA,208,122.07,128.83,1366.49,NA,166.13,NA,NA,NA,NA,NA,1366.49,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,2732.98,NA,0.0571981886428283,0,359.32,332.8,NA,NA,306.23,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366.49,NA,NA,37,NA,NA,-0.231735369185606,NA,NA,NA,1,1.8,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA
4030,"201404",0,25,0,0,0,33.19,3022,64.68,NA,1500,964,29.99,553,203.42,427,25.99,20,5000,55,41,12,3091,49,233.59,165.97,4,64,NA,7,2,1500,0,0.133832912727673,8,NA,119.97,0,2,258.73,703,12,5.19,2,20,12,787.03,2,0,1,0,259.69,427,51.98,1500,3500,259.69,259.69,66,165,882.23,0.534878115446101,0,NA,259.69,0,7390.05,33,-14,1,1108.48,0,0,143,0,0,779.07,1839.57,136.92,0
4031,"201403",0,16,0,0,0,40.79,634,NA,NA,500,NA,39.99,NA,29.73,NA,NA,NA,NA,NA,0,5,NA,0,NA,122.37,0,NA,601,0,NA,500,NA,0.133832912727673,0,NA,79.99,NA,NA,NA,59,0,NA,NA,NA,0,59.47,NA,NA,NA,NA,NA,NA,NA,500,500,NA,NA,25,122,83.65,-0.411786729965823,NA,NA,NA,1,1050.02,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,124.43,NA,NA
4032,"201412",0,38,0,0,4,NA,3309,NA,NA,1500,NA,NA,687,NA,203,NA,155,1500,167,52,12,3720,59,NA,NA,12,-2,950,12,-1,1500,NA,0.133832912727673,7,NA,NA,NA,-1,NA,NA,9,0,-1,47,9,NA,-1,377.9,-1,0,139.36,203,NA,760,2260,NA,139.36,70,NA,NA,0.721630021341369,NA,3762,NA,0,NA,NA,-28,-1,NA,NA,0,1031,0,0,1114.88,NA,NA,0
4033,"201410",0,96,5,2,3,80.96,3268,81.79,45.98,1200,220,NA,255,92.65,574,NA,59,1200,59,41,10,2204,47,31.56,304.89,4,326,365,9,2,1200,11,0.133832912727673,6,45.98,NA,NA,NA,222.89,164,0,NA,2,3,0,165.96,2,399.8,NA,NA,NA,574,NA,NA,2100,NA,NA,39,303,330.36,-0.231735369185606,4.39,2090,219.47,1,2500,7,-1,NA,220.95,8.78,0,1,0,0,NA,548.29,0,0
4034,"201401",0,10,0,0,0,49.52,312,NA,NA,800,NA,NA,NA,NA,236,NA,NA,1642.66,NA,0,12,NA,0,NA,346.64,0,0,NA,0,-4,1700,0,0.090634138151029,0,NA,NA,0,-4,NA,NA,0,0,-4,NA,0,NA,-4,NA,-6,0,158.35,236,NA,2256.66,1642.66,158.35,158.35,32,227,NA,-0.354107585360257,NA,NA,NA,1,NA,NA,-91,-11,NA,NA,0,312,0,0,475.05,NA,NA,0
4035,"201407",0,4,0,0,0,NA,249,57.17,24.55,1000,NA,15.29,NA,NA,133,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,1,211,0,-1,1000,NA,0.0571981886428283,0,145.22,30.58,NA,-1,134.37,NA,0,0,-1,NA,0,NA,-1,NA,-1,0,152.14,133,NA,1500,1500,NA,152.14,77,NA,NA,0.721630021341369,NA,NA,NA,1,3154.55,NA,-35,-24,NA,NA,0,-16,0,0,304.28,NA,NA,0
4036,"201411",0,184,5,1,2,110.41,1779,NA,NA,1000,255,109.53,NA,46.15,NA,36.66,21,NA,10,3,12,344,10,47.81,772.87,2,NA,771,4,NA,1000,NA,0.133832912727673,7,NA,766.71,NA,NA,NA,214,2,NA,NA,NA,9,323.05,NA,0,NA,NA,NA,NA,109.98,NA,1000,NA,NA,36,539,227.04,-0.231735369185606,NA,418,NA,0,0,8,NA,NA,382.48,NA,NA,44,NA,NA,NA,228.22,126.59,NA
4037,"201402",1,76,0,1,2,41.58,630,NA,NA,1000,NA,45.18,NA,139.94,507,36.38,NA,2000,NA,0,12,NA,0,NA,159.93,0,368,NA,0,-13,1000,0,0.133832912727673,0,NA,225.93,NA,NA,NA,351,0,NA,25,NA,0,353.9,25,NA,NA,NA,NA,507,141.94,3500,NA,NA,NA,34,158,180,-0.30845333657335,NA,NA,144.35,1,1716.71,NA,-57,NA,NA,11.56,0,109,0,1,NA,427,NA,1
4038,"201406",0,26,0,0,0,14.99,916,142.96,NA,350,202,49.16,NA,78.68,138,NA,NA,260,NA,0,8,NA,0,64.51,14.99,0,16,390,0,0,350,NA,0.133832912727673,0,NA,219.18,NA,0,197.95,256,5,0,0,NA,6,276.07,0,NA,0,0,110.49,138,NA,870,350,NA,110.49,35,14,192.11,-0.30845333657335,NA,NA,NA,1,552.96,9,-3,-1,267.12,NA,0,120,0,0,110.49,451.59,63.77,0
4039,"201411",0,0,0,0,0,148.92,455,NA,96.47,1217.74,NA,NA,NA,NA,NA,80.2,NA,NA,NA,0,12,NA,0,NA,313.85,0,NA,NA,0,NA,3653.22,NA,0.090634138151029,0,450.4,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,561.4,NA,1217.74,NA,NA,37,311,NA,-0.231735369185606,NA,NA,NA,1,624.45,NA,NA,NA,NA,NA,NA,-56,NA,NA,NA,NA,NA,NA
4040,"201401",0,0,0,0,0,50.31,2452,17.97,27.58,1000,286,NA,625,26.98,NA,NA,98,1000,36,23,12,598,27,95.79,150.97,11,NA,NA,12,NA,1000,27,0.133832912727673,4,82.75,NA,NA,NA,35.94,107,8,NA,NA,28,8,107.95,NA,0,NA,NA,NA,NA,NA,2000,NA,NA,NA,73,149,35.91,0.721630021341369,NA,NA,NA,0,1017.25,12,NA,NA,289.93,NA,NA,35,NA,NA,NA,65.89,0,NA
4041,"201408",1,0,0,0,0,NA,194,104.92,25.41,1516.4,NA,NA,NA,NA,NA,53.11,NA,1516.4,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,4549.2,NA,0.0571981886428283,0,177.93,NA,NA,NA,419.68,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,424.88,NA,1516.4,NA,NA,42,NA,NA,-0.0737564789495467,NA,NA,NA,1,662.07,NA,NA,NA,NA,NA,NA,-17,NA,NA,NA,NA,NA,NA
4042,"201406",0,157,3,1,1,NA,1152,NA,NA,600,279,NA,239,NA,419,NA,NA,2114.84,NA,0,12,NA,0,63.32,NA,1,47,131,5,10,600,0,0.133832912727673,0,NA,NA,5.18,10,NA,NA,9,7.77,10,7,11,NA,10,NA,10,5.18,129.65,419,NA,1257.42,600,129.65,129.65,36,NA,NA,-0.231735369185606,7.77,NA,129.65,0,350,14,NA,10,443.24,0,0,817,0,0,388.95,NA,162.85,0
4043,"201401",0,173,8,2,2,NA,2223,NA,126.55,300,598,NA,865,69.66,NA,79.24,220,300,87,21,12,1421,26,133.5,NA,10,NA,416,11,NA,300,30,0.133832912727673,5,432.62,NA,NA,NA,NA,382,7,NA,NA,50,12,385.05,NA,890.82,NA,NA,NA,NA,456.61,600,NA,NA,NA,34,NA,503.98,-0.30845333657335,NA,418,NA,0,292.86,40,NA,NA,606.07,NA,NA,-65,NA,NA,NA,1546.24,0,NA
4044,"201401",1,151,7,1,1,NA,166,27.37,44.84,1000,NA,NA,NA,NA,NA,NA,NA,1000,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,1000,NA,0.0571981886428283,0,313.88,NA,NA,NA,191.59,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,58,NA,NA,0.357323965312407,NA,NA,NA,1,1338.41,NA,NA,NA,NA,NA,NA,-48,NA,NA,NA,NA,NA,NA
4045,"201409",0,4,0,0,0,83.3,3234,90.94,36.65,300,389,NA,496,111.61,154,122.91,307,300,204,56,3,2450,58,196.43,259.93,10,0,972,12,5,300,35,0.133832912727673,2,109.97,NA,NA,5,223.89,262,12,1.32,5,27,12,267.91,5,463.8,5,1.32,66.13,154,235.87,200,500,NA,66.13,42,256,351.13,-0.0737564789495467,NA,2926,NA,0,4442.97,29,-19,5,402.32,NA,0,7,0,0,132.26,558.15,0,0
4046,"201405",0,76,0,1,1,480.31,826,87.97,NA,1600,223,NA,NA,109.24,361,NA,NA,1200,NA,0,10,NA,0,44.79,1408.66,0,235,715,0,2,1600,0,0.133832912727673,0,NA,NA,NA,0,351.91,477,0,NA,2,NA,3,478.88,2,NA,NA,NA,NA,361,NA,2200,2200,236.92,NA,23,1402,770.08,-0.411786729965823,0,NA,236.92,1,NA,5,-1,NA,223.95,NA,0,264,0,0,NA,702.72,0,0
4047,"201411",0,39,0,0,1,135.41,594,46.17,15.83,1796.41,NA,NA,NA,66.58,350,109.09,NA,3952.41,NA,0,12,NA,0,NA,715.66,0,233,142,0,55,1796.41,NA,0.133832912727673,0,110.81,NA,5.94,55,143.25,300,0,16.08,55,NA,0,466.34,55,NA,24,NA,349.405,216,1090.9,5629.28,4296.41,323.1275,349.405,58,677,46.71,0.357323965312407,5.94,NA,296.85,1,2500,NA,-1224,24,NA,NA,2,-52,2,2,4823.52,144.76,NA,2
4048,"201411",1,46,0,0,1,1.98,1608,63.97,19.99,1300,140,4.98,302,32.38,664,69.97,15,NA,20,3,12,466,5,60.17,1.98,7,284,11,12,15,2600,0,0.133832912727673,2,39.99,4.98,NA,NA,319.87,120,6,NA,22,8,8,121.96,22,0,NA,NA,NA,664,279.91,1000,2300,NA,NA,58,1,124.96,0.357323965312407,11.04,1254,184.16,0,838.52,7,NA,NA,142.35,22.08,0,10,0,2,NA,153.86,0,2
4049,"201402",0,16,0,0,0,102.35,2305,27.99,140.76,1261.62,232,99.5,711,33.98,NA,49.57,130,2000,64,20,12,1158,26,46.77,511.79,12,NA,NA,12,NA,1261.62,50,0.133832912727673,6,703.83,497.54,NA,NA,139.96,169,5,NA,NA,30,6,169.9,NA,0,NA,NA,NA,NA,247.88,2523.24,NA,NA,NA,49,509,311.82,0.079926420595367,NA,836,NA,1,5437.63,10,NA,NA,233.9,NA,NA,66,NA,NA,NA,299.2,0,NA
4050,"201411",1,4,0,0,0,40.91,2788,25.05,27.28,2000,NA,35.23,NA,NA,NA,59.85,NA,NA,10,4,12,158,8,NA,126.41,0,NA,284,0,NA,8000,NA,0.133832912727673,4,81.86,105.73,NA,NA,79.47,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,149.07,NA,2000,NA,NA,33,99,NA,-0.354107585360257,NA,NA,NA,1,115.23,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA
4051,"201412",1,6,0,0,0,141.26,959,NA,NA,600,688,NA,NA,29.98,NA,68.97,NA,NA,NA,0,12,NA,0,178.12,808.2,0,NA,789,0,NA,600,NA,0.133832912727673,0,NA,NA,NA,NA,NA,94,7,NA,NA,NA,8,95.97,NA,NA,NA,NA,NA,NA,205.96,NA,600,NA,NA,36,659,461.32,-0.231735369185606,NA,NA,NA,0,NA,32,NA,NA,695.82,NA,NA,290,NA,NA,NA,927.66,0,NA
